cso_id,cso_name_english,cso_name_dhivehi,phone,email,web_presence,registration_number
2451,United Network of Friends (yoo.en. Friends),ޔުނައިޓެޑް ނެޓްވރާކް އޮފް ފްރެންޑްސް (ޔޫ.އެން. ފްރެންޑްސް),3324867,unfriends@outlook.com,,694
2452,United New Generation Adults (UNGA),ޔުނައިޓެޑް ނިއު ޖެނެރޭޝަން އެޑަލްޓްސް (އުންގާ),7235054,info@unga.xyz,,162
2453,United Photographers Association,ޔުނައިޓެޑް ފޮޓޯގްރަފރަސް އެސޯސިއޭޝަން,7775050,,,693
2454,United Sports Club (yoodee Sports Club),ޔުނައިޓެޑް ސްޕޯޓްސް ކުލަބް (ޔޫޑީ ސްޕޯޓްސް ކުލަބް),,,,697
2455,United Unity Sports Club,ޔުނައިޓެޑް ޔުނިޓީ ސްޕޯޓްސް ކްލަބް,7907699,,,692
2456,United Vee,ޔުނައިޓެޑް ވީ,"7571584, 7998817",hramyz@gmail.com,,409
2457,United Victory,ޔުނައިޓެޑް ވިކްޓަރީ,7779709,test@gmail.com,,691
2458,United for Mai Meedhoo Youth Development (meedhoo Islamic Foundation),ޔުނައިޓެޑް ފރޯ މައި މީދޫ ޔޫތު ޑެވެލޮޕްމަންޓް (މީދޫ އިސްލާމިކް ފައުންޑޭޝަން),7722989/ 7898784,meedhooislamicfoundation@gmail.com,,307
2459,Unity,ޔުނިޓީ,"ރައީސް ( ޙުސައިން ރިޙާން ) 9830816
ނ. ރައީސް ( ޙުސައިން ސާލިމް )9589918",unity.ihavandhoo@gmail.com,,30
2460,Unity Foundation,ޔުނިޓީ ފައުންޑޭޝަން,,ahmed_adeel_n@hotmail.com,,2586
2461,Universal Basic Income Maldives,ޔުނިވރަސަލް ބޭސިކް އިންކަމް މޯލްޑިވްސް,9824293,,,690
2462,Universal Foundation,ޔުނިވރަސަލް ފައުންޑޭޝަން,3323080,test@gmail.com,,689
2463,Up Your Living,އަޕް ޔުއރަ ލިވިންގް,7772228,,,688
2464,Upper North Billiards Association for Dhiheys,އަޕރަ ނޯތް ބިލިއރަޑް އެސޯސިއޭޝަން ފރޮ ދިހޭސް,9904382,,,29
2465,Utema,އުތެމަ,7924844,uthema.mv@gmail.com,,686
2466,Utheemu United,އުތީމު ޔުނައިޓެޑް,"ރައީސް ( ޢަބްދުއްރަޙްމާން ޢަޤީލް )783989
ނ. ރައީސް (ޝެހެނާޒް ނަޞީރު ) 7706693",info@utheemunited.org,,19
2467,Utopian Culture,ޔުޓޯޕިއަން ކަލްޗރަ,7733315,,,685
2468,VB Addu FC,ވީ.ބީ އައްޑޫ އެފް.ސީ,3336522,vb@vbbrothers.com.mv,,2663
2469,Vaadhoo All Youth Sports Club,ވާދޫ އޯލް ޔޫތު ސްޕޯޓްސް ކްލަބް,7990277,imraan.m.official@gmail.com,,305
2470,Vaadhoo Association for Development,ވާދޫ އެސޯސިއޭޝަން ފރޮ ޑިވެލޮޕްމަންޓް,7724230,vad_org@hotmail.com,,2454
2471,Vaadhoo Association for Future Development (vafdhu),ވާދޫ އެސޯސިއޭޝަން ފރޮ ފިއުޗރަ ޑެވެލޮޕްމަންޓް (ވަފްދު),,,,304
2472,Vaadhoo Environment Sports and Cultural Association,ވާދޫ އެންވަޔަރަމަންޓް ސްޕޯޓްސް އެންޑް ކަލްޗަރަލް އެސޯސިއެޝަން,7752834,_,,303
2473,Vaan Jamiyya,ވާން ޖަމްއިއްޔާ,9133430,,,2111
2474,Vaavu Alifu Community,ވާވު އަލިފު ކޮމިއުނިޓީ,7927786/9147007,vaavualifu@gmail.com,,1844
2475,Vai.see.global,ވައިއޭސީއީ.ގުލޯބަލް,9994833,yaceorg@gmail.com,,639
2476,Vaikaradhoo Football Club (vfc),ވައިކަރަދޫ ފުޓްބޯލް ކުލަބް (VFC),7905735,,,681
2477,Vaikaradhoo Initiative for National Advancement Through Resourceful Empowerment (Vinares),"ވައިކަރަދޫ އިނީޝިއޭޓިވް ފރޮ ނެޝަނަލް އެޑްވާންސްމަންޓް ތްރޫ ރިސޯސްފުލް އެމްޕަވަރަމަންޓް
ސެކިއުރިޓީ (ވިނަރެސް)",_,vinaresmaale@gmail.com,,113
2478,"Vaikaradhoo Inspiration for Youth, Environment and Sports (viyes)",ވައިކަރަދޫ އިންސްޕިރޭޝަން ފރޮ ޔޫތު، އެންވަޔަރަމަންޓް އެންޑް ސްޕޯޓްސް (ވިޔެސް),,viyesvk@gmail.com,,112
2479,Vaikaradhoo Youth Club,ވައިކަރަދޫ ޔޫތު ކްލަބް,,,,111
2480,Valiant Sports Club,ވެލިއަންޓް ސްޕރޯޓްސް ކްލަބް,7836575,test@gmail.com,,680
2481,Valuing An Inclusive Society (VAIS),ވެލިޔުއިނގް އެން އިންކްލޫސިވް ސޮސައިޓީ (ވައިސް),7787277,,,1730
2482,Vandhoo Island Development Society (VIDS),ވަންދޫ އައިލެންޑް ްިވެލޮޕްމަންޓް ސޮސައިޓީ (ވިޑްސް),7509988,,,2123
2483,Varu Innovation and Development Organization (veedoa),ވަރު އިނޮވޭޝަން އެންޑް ޑިވެލޮޕްމެންޓް އޯރްގަނައިޒޭޝަން (ވީޑޯ),9518181,hawwahassan25@gmail.com,,679
2484,Varuta,ވަރުތަ,3313737,varutha@gmail.com,,678
2485,Vasana,ވަސަނަ,9191774,vasana.vilufushi@gmail.com,,2104
2486,Vashafaru Association for Conservation of Nature,ވަށަފަރު އެސޯސިއޭޝަން ފރޮ ކޮންޒރަވޭޝަން އޮފް ނޭޗރަ,7575556,utheemunited@gmail.com,,27
2487,Vashafaru Association for Unity Development and Harmony (vaudhu),ވަށަފަރު އެސޯސިއޭޝަން ފރޮ ޔުނިޓީ ޑިވެލޮޕްމަންޓް އެންޑް ހރަމަނީ (ވައުދު),,vaudh.vashafaru@gmail.co,,26
2488,Vashafaru Environmental Jamiyya,ވަށަފަރު ތިމާވެށި ޖަމްޢިއްޔާ,"ރައީސް ( ޙުސައިން ވަހީދު ޢަބްދު ) 7696644
ނ. ރައީސް ( އިބްރާހީމް ނަޞީރު ) 7781762",samym7901945@gmail.com,,24
2489,Vashafaru Integrated Development and Helpmate Association,ވަށަފަރު އިންޓަގްރޭޓެޑް ޑިވެލޮޕްމަންޓް އެންޑް ހެލްޕްމޭޓް އެސޯސިއޭޝަން,7803308 / 7949469,,,25
2490,Vashafaru Sports and Awareness,ވަށަފަރު ސްޕޯޓްސް އެންޑް އެވެއރަނަސް,7797902,test@gmail.com,,677
2491,Vazeefaaabehey Tribunal Recreation Club,ވަޒީފާއާބެހޭ ޓްރައިބިއުނަލްގެ ރެކްރިއޭޝަން ކްލަބު,7967619,,,676
2492,Vee Sports and Recreation Club,ވީ ސްޕޯޓްސް އެންޑް ރެކްރިއޭޝަން ކްލަބް,,viesportsandrecreation@gmail.com,,108
2493,Vee United Sports Club,ވީ ޔުނައިޓެޑް ސްޕރޯޓްސް ކްލަބް,3390803,,,683
2494,Vee.ey.em Foundation (velidhoo Aadham Maalimee Foundation),ވީ.އޭ.އެމް ފައުންޑޭޝަން (ވެލިދޫ އާދަމް މާލިމީ ފައުންޑޭޝަން),3347055,vamfoundation@vamgroup-maldives.com,,682
2495,Vehi,ވެހި,7908874,thazkeeru@gmail.com,,1880
2496,Veliantu Club Vandhoo,ވޭލިއަންޓު ކުލަބު ވަންދޫ,7900008,,,2124
2497,Velidhoo Ekuverikamuge Jamiyya,ވެލިދޫ އެކުވެރިކަމުގެ ޖަމްޢިއްޔާ,,vekaj87@hotmail.com,,216
2498,Velidhoo Future Foundation,ވެލިދޫ ފިއުޗރަ ފައުންޑޭޝަން,9990051,futurefoundationmv@gmail.com,,213
2499,Velidhoo Health Centre Staff Recreation Club,ވެލިދޫ ހެލްތް ސެންޓރަ ސްޓާފް ރެކްރިއޭޝަން ކްލަބް,6560526,velidhoohealth@gmail.com,,211
2500,Velidhoo Youth Club,ވެލިދޫ ޔޫތް ކްލަބް,7927949,info@velidhooyouthclub.org,,210
2501,Velidhoo Youth Development Society (veeds),ވެލިދޫ ޔޫތް ޑިވެލޮޕްމަންޓް ސޮސައިޓީ (ވީޑްސް),"7907904, 7799950",admin@vyds.org,,209
2502,Venture Club,ވެންޗރަ ކްލަބް,7509293,,,583
2503,Veshi Saafu,ވެށި ސާފު,7703711,,,2585
2504,Veshinala Jamiyya,ވެށިނަލަ ޖަމްޢިއްޔާ,,,,2518
2505,Veymandoo Development Initiative,ވޭމަންޑޫ ޑިވެލޮޕްމަންޓް އިނީޝިއޭޓިވް,,,,2119
2506,Veymandoo Zuvaanunge Gulhun,ވޭމަންޑޫ ޒުވާނުންގެ ގުޅުން,9847007,m-yash@hotmail.com,,2118
2507,Veyru Sports Club,ވޭރު ސުޕޯޓްސް ކުލަބް,,,,2110
2508,Veyvashu Development Association,ވޭވަށު ޑެވެލޮޕްމަންޓް އެސޯސިއޭޝަން,9909988,veyvashuDevelopmentAssociation@live.com,,1989
2509,Veyvashu Ekuveringe Dhirun,ވޭވަށު އެކުވެރިންގެ ދިރުން,7845531،‎ 7850522,vedhun@outlook.com,,1988
2510,Veyvashu Ekuveringe Gulhun,ވޭވަށު އެކުވެރިންގެ ގުޅުން,9757801 / 7451593,,,1987
2511,Victory Sports Club,ވިކްޓްރީ ސްޕޯޓްސް ކްލަބް,3327928,info@victory.mv,,675
2512,Vidhuvaru Music Club,ވިދުވަރު މިއުޒިކް ކްލަބް,7788831,,,472
2513,Vilijoali,ވިލިޖޯލި,7474481,,,674
2514,Vilimaafannu Development Society,ވިލިމާފަންނު ޑިވެލޮޕްމަންޓް ސޮސައިޓީ,9993809,,,673
2515,Vilimaafannu Sports,ވިލިމާފަންނު ސްޕޯޓްސް,7792444,,,672
2516,Vilimaale Hospital Recreation Club,ވިލިމާލެ ހޮސްޕިޓަލް ރެކްރިއޭޝަން ކްލަބު,7741785,,,1769
2517,Vilimaale United,ވިލިމާލެ ޔުނައިޓެޑް,9700030,,,669
2518,Villa Foundation,ވިލާ ފައުންޑޭޝަން,3343104,info@villafoundation.org,,671
2519,Villa Scholars Elementary,ވިލާ ސްކޯލރަސް އެލްމްނާއީ,7865330,,,670
2520,Villas,ވިލަވްސް,7591597,vilove786@gmail.com,,1768
2521,Villingili Educational Development Society (VEDS),ވިލިގނިލި އެޑިޔުކޭޝަނަލް ޑިވެލޮޕްމަންޓް ސޮސައިޓީ (ވެޑްސް),7774668,shimhazg@yahoo.com,,2290
2522,Villingili Masveringe Club,ވިލނިގިލީ މަސްވެރިންގެ ކްލަބް,7786041,vmc@hotmail.com,,2287
2523,Villingili Recreation Sports Club,ވިލނިގިލީ ރެކްރިއޭޝަން ސްޕރޯޓްސް ކްލަބް,7448461,vilires@hotmail.com,,2288
2524,Villingili Sports Club,ވިލނިގިލީ ސްޕޯޓްސް ކްލަބް,,,,2308
2525,Villingili Volunteers Association,ވިލނިގިލި ވޮލަންޓިއރަސް އެސޯސިއޭޝަން,7946456,,,2289
2526,Villingili Zuvaanunge Jamiyya,ވިލިގނިލީ ޒުވާނުންގެ ޖަމްޢިއްޔާ,,,,2291
2527,Vilnigilee Association for Social Harmony and Improvement,ވިލނިގިލީ އެސޯސިއޭޝަން ފރޮ ސޯޝަލް ހރާމަނީ އެންޑް އިމްޕްރޫވްމަންޓް,,,,668
2528,Vilufushee Heyobas Jamiyya,ވިލުފުށީ ހެޔޮބަސް ޖަމުޢިއްޔާ,7771611/7797079,V.heyobas@gmail.com/naafiu2701@gmail.com,,1834
2529,Vilufushi Development,ވިލުފުށީ ޑިވެލޮޕްމަންޓް,7799064,vilusfushidevelopment@gmail.com,,2100
2530,Vilufushi Ekuveri Sagaafee Gulhun,ވިލުފުށީ އެކުވެރި ސަގާފީ ގުޅުން,7901323,vilufushee.sagaafee@gmail.com,,2103
2531,Vilufushi M.J Foundation,ވިލުފުށީ އެމް.ޖޭ ފައުންޑޭޝަން,,vilufushee.mjfoundation@gmail.com,,2099
2532,Vilufushi Rehendhi Ekuveringe Gulhun,ވިލުފުށީ ރެހެންދި އެކުވެރިންގެ ގުޅުން,9833795,n2.rehendhiekuveringegulhun2020@gmail.com,,2102
2533,Vilufushi Zuvaanunge Jamiyya,ވިލުފުށީ ޒުވާނުންގެ ޖަމްޢިއްޔާ,,,,2101
2534,Vimsee Sports Club,ވިމްސީ ސްޕޯޓްސް ކުލަބް,,,,208
2535,Vinares Community,ވިނަރެސް ކޮމިޔުނިޓީ,7999299,mohamedshafiu@gmail.com,,1802
2536,Vindhu Association,ވިންދު އެސޯސިއޭޝަން,"7988103, 7677729",vindhuassociation@gmail.com,,21
2537,Visit Laamu Atoll,ވިޒިޓް ލާމު އެޓޯލް,9917874,,,2165
2538,Visnaashey Dhigaru Foundation,ވިސްނާށޭ ދިއްގަރު ފައުންޑޭޝަން,7935673 / 7776837,,,1982
2539,Voatra Care,ވޯޓރަ ކެއރަ,7904056,info@watercare.org.mv,,659
2540,Voatra Tribe Nation,ވޯޓރަ ޓްރައިބް ނޭޝަން,7880001,,,658
2541,Voice of Children,ވޮއިސް އޮފް ޗިލްޑްރެން,7457677,,,666
2542,Voice of Women (vou),ވޮއިސް އޮފް ވިމެން (ވޮއު) .,7904432,info@voiceofwomen.org,,665
2543,Voice of Youth,ވޮއިސް އޮފް ޔޫތްސް,9696954/9700900,faalih.fahmee@gmail.com,,1843
2544,Volleyball Association of Maldives (vee.ey.em),ވޮލީބޯލް އެސޯސިއޭޝަން އޮފް މޯލްޑިވްސް (ވީ.އޭ.އެމް),3317015,info@maldivesvolleyball.mv,,664
2545,Volleyball Association of Vilnigili,ވޮލީބޯލް އެސޯސިއޭޝަން އޮފް ވިލނިގިލި,7786108,volleyball.villingili@gmail.com,,2286
2546,Voluntary Association for the Development of Island-Community (vadi),ވޮލަންޓިއާސް އެސޯސިއޭޝަން ފރޮ ދަ ޑިވެލޕޮމެންޓް އޮފް އައިލެންޑް-ކޮމިއުނިޓީ (ވަޑި),,,,663
2547,Volunteers for Environment Social Harmony and Improvement (veshi),ވޮލިންޓިއރަސް ފރޯ އެންވައިރަމެންޓް ސޯޝަލް ހރާމަނީ އެންޑް އިމްޕްރޫވްމަންޓް (ވެށި),3312514,info@veshi.org,,662
2548,Vonadhona,ވޮނަދޮނަ,7773125,,,661
2549,Wake of Women,ވޭކް އޮފް ވިމެން,7777178,habyhusen@gmail.com,,660
2550,"Wald Waid Alumni Association of American University of Beirut, Maldives Chapter",ވާލްޑް ވައިޑް އެލުމްނައި އެސޯސިއޭޝަން އޮފް އެމެރިކަން ޔުނިވރަސިޓީ އޮފް ބޭރޫތް، މޯލްޑިވްސް ޗެޕްޓރަ,7771719,waaaub.maldiveschapter@gmail.com,,643
2551,Weight Lifting and Martial Arts Federation of Maldives,ވެއިޓް ލިފްޓިނގް އެންޑް މާޝަލް އރާޓްސް ފެޑެރޭޝަން އޮފް މޯލްޑިވްސް,7771702,,,657
2552,Well-Being,ވެލްބީނގް,7910605,,,1821
2553,Wellness Association of Maldives,ވެލްނެސް އެސޯސިއޭޝަން އޮފް މޯލްޑިވިސް,7787663,wellness.association.mv@gmail.com,,1729
2554,West Marine Sports and Recreation,ވެސްޓް މެރައިން ސްޕޯޓްސް އެންޑް ރެކްރިއޭޝަން,7997506,westmarine.kudahuvadhoo@gmail.com,,2054
2555,West Wings Eydhafushi,ވެސްޓް ވިންގްސް އޭދަފުށި,7740374/7904990,wweydhafushi@gmail.com,,408
2556,Wilderness Conservation Society of Maldives,ވިލްޑރަނެސް ކޮންޒަވޭޝަން ސސޮއިޓީ އޮފް މޯލްޑިވްސް,,,,471
2557,Win Star Sports Club,ވިން ސްޓރަ ސްޕޯޓްސް ކްލަބް,7905649,,,656
2558,Wind Surfing Association of Maldives,ވިންޑް ސރާފިނގް އެސޯސިއޭޝަން އޮފް މޯލްޑިވްސް,,windsurfmaldives@hotmail.com,,655
2559,Wingers,ވިންގރަސް,9706999,wingers.org@gmail.com,,18
2560,Wings,ވިންގްސް,9984181,aishath.axka@gmail.com,,603
2561,Women Empowerment Association of Thinadhoo,ވިމެން އެމްޕަވރަމެންޓް އެސޯސިއޭޝަން އޮފް ތިނަދޫ,7890807/7995235,weatngo@gmail.com,,2434
2562,Women Entrepreneurs Association,ވިމެން އެންޓްރަޕްރިނރަސް އެސޯސިއޭޝަން,7764887,,,652
2563,Women Entrepreneurs Association of Maldives,ވިމެން އެންޓަޕްރިނިއރަސް އެސޯސިއޭޝަން އޮފް މޯލްޑިވްސް,9892616,,,651
2564,Women Onboards,ވިމެން އޮންބޯޑްސް,7906621,,,648
2565,Women and Democracy,ވިމެން އެންޑް ޑިމޮކްރެސީ,7990804,info@womendemocracy.org,,654
2566,Women and Youth Development Society (waids),ވިމެން އެންޑް ޔޫތް ޑިވެލޮޕްމެންޓް ސޮސައިޓީ (ވައިޑްސް),,,,653
2567,Women in Development,ވިމަން އިން ޑެވެލޮޕްމަންޓް,,,,1804
2568,Women in Fuvamula,ވިމެން އިން ފުވައްމުލައް,7984243,womeninfuvahmulah@gmail.com,,2517
2569,Women in Tech Maldives,ވިމެން އިން ޓެކް މޯލްޑިވްސް,9996626,,,649
2570,Women in Tourism Environment Culture and Climate Actions For Sustainability,ވިމެން އިން ޓުއަރިޒަމް އެންވައިރަމަންޓް ކަލަްްޗރަ އެންޑް ކްލައިމެޓް އެކްޝަންސް ފޯ ސަސްޓެއިނަބިލިޓީ,7784857,,,650
2571,Women of Vil (WAAV),ވިމެން އޮފް ވިލް (ވާއު),9682248,womenofwillw@gmail.com,,2584
2572,Women's Art and Craft Association of Maldives,ވިމެންސް އާޓް އެންޑް ކްރާފްޓް އެސޯސިއޭޝަން އޮފް މޯލްޑިވްސް,7773698,,,647
2573,Women's Chamber of Commerce Maldives,ވިމެންސް ޗެމްބރަ އޮފް ކޮމާސް މޯލްޑިވްސް,7775828,athifa.ali@gmail.com,,1724
2574,Women's Empowerment and Community Development Association (WECDA),ވިމެންސް އެމްޕަވަރަމަންޓް އެންޑް ކޮމިއުނިޓީ ޑިވެލޮޕްމަންޓް އެސޯސިއޭޝަން (ވެކްޑާ),7777602،‎ 7772531,,,13
2575,Women's Enhancement (WE),ވޮމެންސް އެންހޭންސްމަންޓް (ވީ),"7933131 9809100 ,7933131",,,2164
2576,Women's Inspirational Network,ވިމެންސް އިންސްޕިރޭޝަނަލް ނެޓްވރޯކް,7776643,,,2411
2577,Working Women's Economic Development,ވރަކިނގް ވިމެންސް އިކޮނޮމިކް ޑިވެލޮޕްމަންޓް,7787726,,,646
2578,Works Recreation Club,ވޯކްސް ރިކްރިއޭޝަން ކްލަބް,7909801,,,645
2579,Wrestling Association of Maldives,ރެސްލިނގް އެސޯސިއޭޝަން އޮފް މޯލްޑިވްސް,7777348,,,642
2580,Wrexsafe Maldives,ވރާކްސޭފް މޯލްޑިވްސް,7775642,worksafemaldives@gmail.com,,644
2581,Wushu Federation of Maldives,ވޫޝޫ ފެޑަރޭޝަން އޮފް މޯލްޑިވްސް,9992876,wushu.maldives@gmail.com,,641
2582,Yang Wisdom,ޔަންގް ވިޒްޓަމް,"9994460, 7901573",youngwisdoms@gmail.com,,207
2583,Yes Volleyball,ޔެސް ވޮލީބޯލް,,,,638
2584,Yoosuf Naaib Foundation,ޔޫސުފް ނާއިބް ފައުންޑޭޝަން,7786362,shamsuddin.centre@gmail.com,,2682
2585,Youth Activity Association,ޔޫތު އެކްޓިވިޓީ އެސޯސިއޭޝަން,7559691,,,637
2586,Youth Alliance,ޔޫތް އެލަޔަންސް,9994668,youthalliancemv@hotmail.com,,1728
2587,Youth Association Maamigili,ޔޫތް އެސޯސިއޭޝަން މާމިގިލި,7901655,vehi@adh.gov.mv,,1879
2588,Youth Association of Kamadhoo Initiative,ޔޫތު އެސޯސިއޭޝަން އޮފް ކަމަދޫ އިނީޝިއޭޓިވް,7907362،‎ 9798010,lathy2080@gmail.com,,404
2589,Youth Association of Maaenboodhoo Initiative (YAMI),ޔޫތް އެސޯސިއޭޝަން އޮފް މާއނެބޫދޫ އިނިޝިއޭޓިވް (ޔަމި),"7439181, 7941342",maaenboodhoo.yami@gmail.com,,2046
2590,Youth Association of S. Hithadhoo Initiative,ޔޫތު އެސޯސިއޭޝަން އޮފް ސ.ހިތަދޫ އިނިޝިއޭޓިވް,7791839,,,2583
2591,Youth Challenge Sports Club,ޔޫތު ޗެލެންޖް ސްޕޯޓްސް ކްލަބް,7900991,,,1
2592,Youth Development Society,ޔޫތު ޑިވެލޮޕްމަންޓް ސޮސައިޓީ,"7434996 ,7770257",,,2163
2593,Youth Development Sports Club,ޔޫތް ޑިވެލޮޕްމަންޓް ސްޕޯޓްސް ކުލަބް,9140060,,,636
2594,Youth Education Society (yes),ޔޫތު އެޑިޔުކޭޝަން ސޮސައިޓީ (ޔެސް),"7751373, 9772267",yes.kudafari@gmail.com,,279
2595,Youth Empowerment Association of Gulhi,ޔޫތް އެމްޕަވރަމެންޓް އެސޯސިއޭޝަން އޮފް ގުޅި,9808565,,,557
2596,Youth Empowerment Association of Ratafandhoo,ޔޫތު އެމްޕަވރަމަންޓް އެސޯސިއޭޝަން އޮފް ރަތަފަންދޫ,,,,2450
2597,Youth Empowerment Society,ޔޫތް އެމްޕަވރަމަންޓް ސޮސައިޓީ,7786867,,,2516
2598,Youth Empowerment Society Funadhoo (YES Funadhoo),ޔޫތު އެމްޕަވރަމަންޓް ސޮސައިޓީ ފުނަދޫ (ޔެސް ފުނަދޫ),9444455,yes.funadhoo@gmail.com,,161
2599,Youth Empowerment Society for Maamendhoo,ޔޫތު އެންޕަވރަމަންޓް ސޮސައިޓީ ފރޮ މާމެންދޫ,9999398,yes.maamendhoo@outlook.com,,2337
2600,Youth Empowerment of Timarafushi (Y.E.T),ޔޫތު އެމްޕަވރަމެންޓް އޮފް ތިމަރަފުށި (ޔެޓް),-,-,,2089
2601,Youth Environment Society,ޔޫތް އެންވަޔަރަންމަންޓް ސޮސައިޓީ,9999749,,,391
2602,Youth Fast,ޔޫތު ފަސްޓް,7857975,މެއިލް އެޑްރެސް ,,177
2603,Youth Foundation Movement,ޔޫތް ފައުންޑޭޝަން މޫވްމަންޓް,7781208,,,1878
2604,Youth Initiative,ޔޫތު އިނިޝިއޭޓް,7775269,youthinitiatefvm@gmail.com,,2515
2605,Youth Inspirational Maldives,ޔޫއިންސްޕަޔރަ މޯލްޑިވްސް,9641752,uinspiremaldives@gmail.com,,2412
2606,Youth Integrity Network,ޔޫތު އިންޓަގްރިޓީ ނެޓްވރޯކް,,,,1930
