facility_id,facility_name,facility_type,island_id,matched_island_name,atoll_id,matched_atoll_name,address,rooms,beds,berths,phone,email,website,fax,resort_phone,resort_email,resort_fax,operator,owner_lessee,management,match_score,match_status,facility_type_original,atoll_name,island_name
1073,Sunshine View,guesthouse,96.0,Maafushi,11.0,Kaafu,Vilares,4,8,0,7917504,sunshineviewmaldives@gmail.com,,,,,,"Sunshine View (SP) 
Mohamed Shafeeq
Vilares, 
Maafushi, Kaafu Atoll, 
Republic of Maldives","Mohamed Shafeeq
Vilares, 
Maafushi, Kaafu Atoll, 
Republic of Maldives",,100.0,matched,Guest House,Kaafu,Maafushi
1074,Surf Haven Farms & Chamber,guesthouse,181.0,Thimarafushi,20.0,Thaa,"Binaa, Asseyri Magu",3,6,0,7431411,sajubinan@gmail.com,"www,mikadosurfcamp.com",-,,,,"Snap Bay (SP) | Sajna Mohamed
Guleyseemuge, Thimarafushi, Thaa Atoll, Republic of Maldives","Mohamed Naseer 
Binaa, Thimarafushi, Thaa Atoll, Republic of Maldives",,100.0,matched,Guest House,Thaa,Thimarafushi
1075,Surf House By Konalle,guesthouse,,,7.0,Gaafu Dhaalu,Alivaage Ameeru Ahmed Magu,7,14,0,7910215,info@konalle.com,www.konalle.com,,,,,"Konalle Pvt Ltd
Alivaage
Ameer Ahmed Magu                 
Gadhdhoo, Gaafu Dhaalu Atoll
Republic of Maldives","Aishath Habeeb 
Alivaage
Ameer Ahmed Magu
Gadhdhoo, Gaafu Dhaalu Atoll
Republic of Maldives",,,unmatched,Guest House,Gaafu Dhaalu,Gadhdhoo
1076,Surf Trip Maldives,guesthouse,97.0,Thulusdhoo,11.0,Kaafu,"Liusham, Ranveli Magu",5,10,0,7778955,marketing@canopusmaldives.com,www.canopusmaldives.com,,,,,"Canopus Maldives Pvt Ltd 
G. Maavehi
Buruzu Magu
Male', Republic of Maldives","Mohamed Shiham 
Yellow Rose
Thulusdhoo, Kaafu Atoll
Republic of Maldives",,100.0,matched,Guest House,Kaafu,Thulusdhoo
1077,Suvaasa Inn,guesthouse,,,2.0,Alifu Dhaalu,Suvaasaa & Athireege,6,12,0,7884333,suvaasainn@gmail.com,,,,,,"Suvaasa Tours and Travel Pvt Ltd 
Heaven
Road No. 7
Kunburudhoo, Alifu Dhaalu Atoll
Republic of Maldives","Owners of Suvaasa
Legal Heirs of Late Ahmed Areef 
1. Aishath Abdulla 
Ariyadhooge
Maamigili, Alifu Dhaalu Atoll
Republic of Maldives
2. Aishath Ahmed Naseem (A202612)
Home Life
Velidhoo, Noonu Atoll
Republic of Maldives

3. Yoosuf Nuaim Ahmed (A453748)
Home Life
Velidhoo, Noonu Atoll
Republic of Maldives

Owner of Athireege
Mariyam Fazna 
Suvaasaamaage
Kunburudhoo, Alifu Dhaalu Atoll
Republic of Maldives",,,unmatched,Guest House,Alifu Dhaalu,Kunburudhoo
1078,Swarn By Hawks,guesthouse,26.0,Kamadhoo,3.0,Baa,The Hawks Pvt Ltd - Harbour Area Land,19,38,0,7414324,"hussainaman@thehawks.biz
info@mafhaa.com",,,,,,"Mafhaa Pvt Ltd 
Hulhumale' Lot. no. 10969
Munich Residence, Nirolhu Magu 16
Male', Republic of Maldives","Secretariat of the South Maalhosmadulu Kamadhoo Council
Kamadhoo, Baa Atoll
Republic of Maldives",,100.0,matched,Guest House,Baa,Kamadhoo
1079,Swims Maldives,guesthouse,180.0,Omadhoo,20.0,Thaa,"Kaani, Banafsaa Magu",3,6,0,9905771,swimsmaldives@gmail.com,www.swimsmaldives.com,-,,,,"Savareen (SP) | Hassan Agil 
Roashaneege,
Omadhoo, Alifu Dhaalu Atoll, 
Republic of Maldives","1. Mohamed Majid 
Gulhazaaruge, Omadhoo, Alifu Dhaalu Atoll, Republic of Maldives
2. Fathimath Sana 
Alivaage, Omadhoo, Alifu Dhaalu Atoll, Republic of Maldives",,100.0,matched,Guest House,Alifu Dhaalu,Omadhoo
1080,SY Island Luxury,vessel,,,,,,3,6,0,3355590,ziyadh@secretparadise.mv,,,,,,"Secret paradise  Pvt Ltd 
Mohamed Ziyad                                 
Mohamed nizaama, Flat 2-2-10                                                 
Hulhumale'                                                        
Republic of Maldives","Secret paradise  Pvt Ltd
Mohamed Ziyad Mohamed nizaam  Flat 2-2-10                                               
Hulhumale'  Republic of Maldives",,,no_island_provided,Vessel,,
1081,SY. Sail Fish,vessel,,,,,,4,8,0,3310096,maldives@seal-superyachts.com,,,,,,"Seal Maldives Yacht Support Pvt Ltd
M. Magenta, 1st Floor
Fareedhee Magu
Male', Republic of Maldives","Indian Ocean Charters Pvt.Ltd. (C-455/2005)
M. Magenta, 1st Floor
Fareedhee Magu
Male', Republic of Maldives",,,no_island_provided,Vessel,,
1082,Taj Coral Reef Resort and Spa,resort,,,11.0,Kaafu,,64,128,0,3317530,tajmale@dhivehinet.net.mv,,3314059,664-1948,tajcoralreef@tajhotels.com,,"Tal Maldives Resorts Pvt. Ltd.
(Taj Group of Hotels, India)
G. Maajehige, 1st Floor
Lily Magu
Male', Republic of Maldives
","Tal Maldives Resorts Pvt. Ltd.
(Taj Group of Hotels, India)
G. Maajehige, 1st Floor
Lily Magu
Male', Republic of Maldives
tajmale@dhivehinet.net.mv",,,unmatched,Resort,Kaafu,Hembadhu
1083,Taj Exotica Resort & Spa Maldives,resort,,,11.0,Kaafu,,67,134,0,3317530,exotica.maldives@tajhotels.com,,,400600,exotica.maldives@tajhotels.com,400600,"TAL Maldives Resorts Pvt. Ltd 
H. Sifa, 4th Floor B
Boduthakurufaanu Magu
Male', Republic of Maldives","Hima Holdings Pvt Ltd
2/44 Orchid Magu
Male', Republic of Maldives",,,unmatched,Resort,Kaafu,Embudhu Finolhu
1084,Tenglong,guesthouse,,,11.0,Kaafu,"Hulhumale', Lot No. 11068, Kaani Magu",11,22,0,9269187,tenglonghotel01@gmail.com,-,-,,,,"Ai Home Pvt Ltd 
Apollo Towers, Tower 1, 707, 7th Floor, Fithuroanu Magu, Male', Republic of Maldives","Thahmeena Abdulla 
Raaveege, Hulhudhoo, Seenu Atoll, Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1085,Terminal 27 Inn,guesthouse,,,11.0,Kaafu,Hulhumale' Lot. No. 11109,12,24,0,7516485,keystarmv@gmail.com,,,,,,"Keystar Travels Pvt Ltd 
H. Fehimoo
Buruzu Magu
Male', Republic of Maldives","Aminath Shaheeda
Arutha
GA. Kolamaafushi
Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1086,Thanburudhoo-1,vessel,,,,,Thanburudhoo-1,8,16,0,7776631,,,3303546,,,,"RMCI Pvt Ltd
H.Sikkage Hulhangubai
Male', Republic of Maldives","RMCI Pvt Ltd
H.Sikkage Hulhangubai
Male', Republic of Maldives",,,no_island_provided,Vessel,,
1087,Thari Fushi,guesthouse,189.0,Thinadhoo,21.0,Vaavu,Tunic,6,12,0,7681271,info@tharifushi.com,,,,,,"Thari Fushi
Ahmed Raoof 
Thundi. Twins 
Gan, Laamu Atoll
Republic of Maldives","Mohamed Nafiu Ahmed 
Dhaftharu. No RS 8348
Male', Republic of Maldives",,100.0,matched,Guest House,Vaavu,Thinadhoo
1088,The Barefoot Eco Hotel,hotel,77.0,Hanimaadhoo,10.0,Haa Dhaalu,,64,128,0,6529000,info@thebarefoot.com,,,,,,"Barefoot Noomadi Hotel Pvt Ltd
H. Meerubahuruge, 4th Floor
Ameer Ahmed Magu
Male', Republic of Maldives","City Hotel Hanimaadhoo Pvt Ltd
H. Meerubahuruge, 4th Floor
Ameer Ahmed Magu
Male', Republic of Maldives",,100.0,matched,Hotel,Haa Dhaalu,Hanimaadhoo
1089,The Bilimbi,guesthouse,94.0,Huraa,11.0,Kaafu,"Thoonis, Mas'aruvaa Magu",6,12,0,"7721112
9997489",shafeu@icloud.com,,,,,,"Sunfarers Pvt Ltd 
G. Male Hiyaa 2, (14-04)
Male', Republic of Maldives","Haroon Ismail 
Thoonis
Huraa, Kaafu Atoll
Republic of Maldives",,100.0,matched,Guest House,Kaafu,Huraa
1090,The Castaway Retreat,guesthouse,2.0,Feridhoo,1.0,Alifu Alifu,"Kuri, Husnuheena Magu",4,8,0,9848825,info@castawayretreat.mv,www.castawayretreat.mv,,,,,"The Castaway Retreat (SP)
Ali Naseem 
Kuri 
Feridhoo, Alifu Alifu Atoll 
Republic of Maldives","Ali Naseem 
Kuri 
Feridhoo, Alifu Alifu Atoll 
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Feridhoo
1091,The Corbin Guest House,guesthouse,163.0,Goidhoo,19.0,Shaviyani,"Fathis, Bodu Magu",3,6,0,7655243,imanfaisal10@outlook.com,,,,,,"Foster Investement Pvt Ltd 
Fathis
Goidhoo, Baa Atoll
Republic of Maldives","Mohamed Faisal
Fathis
Goidhoo, Baa Atoll
Republic of Maldives",,100.0,matched,Guest House,Baa,Goidhoo
1092,The Dreamscape Villa,guesthouse,2.0,Feridhoo,1.0,Alifu Alifu,"Maavilu, Violet Magu",5,10,0,7711424,Info@thedreamscapevilla.com,http://www.thedreamscapevilla.com/,,,,,"The Dreamscape Villa (SP) 
Ahmed Naseem
Hithaffinivaage, 
Feridhoo, Alifu Alifu Atoll, Republic of Maldives","Madheeha Mohamed
Hithaffinivaage, 
Feridhoo, Alifu Alifu Atoll, 
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Feridhoo
1093,The Fulhadhoo Beach Cottage,homestay,23.0,Fulhadhoo,3.0,Baa,"Horsburgh, Ameenee Hingun",5,10,0,7744825,mohamed.m.adnan@hotmail.com,-,,,,,"Four and a Half Degrees North Pvt Ltd,
M. Gulfaamkuri, Keneree Magu, 
Malé, Republic of Maldives","Ahmed Muthasim Adnan,
M. Gulfaamge, 
Male', Republic of Maldives",,100.0,matched,Home Stay,Baa,Fulhadhoo
1094,The G Ten Holiday Inn,guesthouse,,,11.0,Kaafu,"Villa Rose, Hulhumale' Lot No: 10164, Halaveli Magu",8,16,0,"3350500
7713481
7777136",eumax.mail@gmail.com,,,,,,"Eumax Maldives (SP)
Ahmed Aban Mohamed
Gurahali
Eydhafushi, Baa Atoll
Republic of Maldives","Aminath Mohamed 
Villa Rose, Hulhumale' Lot No: 10164
Male', Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1095,The Grand View,guesthouse,,,11.0,Kaafu,"H. Melroze, Dheyliyaa Hingun",21,42,0,3313338 / 3313339,info@thegrandhotel.com.mv,,,,,,"The Grand Hotel (SP)
Ali Yamin 
Gulfaamge
Kinbidhoo, Thaa Atoll
Republic of Maldives","Hamid Abdulla 
H. Melroze
Dheyliyaa Hingun
Male', Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1096,The Happiness Sun Suites,guesthouse,,,16.0,Noonu,"Saahee, Sosun Magu",8,16,0,7787800,mfayaz@icmplmaldives.com,www.icmplmaldives.com,-,,,,"International Chain Maldives Pvt Ltd
Sosun Villa, 
Fodhdhoo, Noonu Atoll, 
Republic of Maldives","Ali Sameer Ibrahim 
Saahee, 
Fodhdhoo, Noonu Atoll, 
Republic of Maldives",,,unmatched,Guest House,Noonu,Fodhdhoo
1097,The Hive Beach,guesthouse,,,11.0,Kaafu,Hulhumale' Lot No. 10358,36,18,0,3350660,info@teatreehotels.mv,,,,,,"Tea Tree Hotels Pvt. Ltd. (
M. California No. 2, 3rd Floor
Majeedhee Magu
Male', Republic of Maldives","Hassan Naseem 
Dhaftharu, No 2943
Male'
Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1098,The Marina at Crossroads Maldives,yacht_marina,,,11.0,Kaafu,,30,60,30,7797779,shahdy@sandalawyers.com,,,,,,"Dream Islands Development 2 Pvt Ltd 
H. Millennia Tower, 10, #02-01
Ameer Ahmed Magu
Male' 20066, Republic of Maldives","Dream Islands Development 2 Pvt Ltd 
H. Millennia Tower, 10, #02-01
Ameer Ahmed Magu
Male' 20066, Republic of Maldives",,,unmatched,Yatch Marina,Kaafu,Eh'mafushi
1099,The Mureed,guesthouse,186.0,Fulidhoo,21.0,Vaavu,Finiroalhi  Sosun Magu,11,22,0,7979559,info@themureed.com,www.themureed.com,,,,,"Nizam Ismail 
G. Gadhakoalhige 
Male', Republic of Maldives","1. Ali Nizam 
Finiroalhi 
Fulidhoo, Vaavu Atoll 
Republic of Maldives
2. Nizam Ismail 
G. Gadhakoalhi 
Male', Republic of Maldives 
3. Aishath Shazleen 
Finiroalhi 
Fullidhoo, Vaavu Atoll
Republic of Maldives",,100.0,matched,Guest House,Vaavu,Fulidhoo
1100,The Nautilus Maldives,resort,,,3.0,Baa,,31,62,0,6600000,akheel.muhsin@reollo.com / althaf@thenautilusmaldives.com,,6600001,6600000,hello@thenautilusmaldives.com,6600000,"Thiladhoo Resorts Pvt Ltd
M. Sakkeyogasdhoshuge, 
Fiyaathoshi Magu, 
Male', Republic of Maldives","Thiladhoo Resorts Pvt Ltd
M. Sakkeyogasdhoshuge, 
Fiyaathoshi Magu, 
Male', Republic of Maldives",,,unmatched,Resort,Baa,Thiladhoo
1101,The Palm Ray,guesthouse,6.0,Rasdhoo,1.0,Alifu Alifu,1. Ready Light 2. Mahal 3. Bless,6,12,0,9673339,hello@thepalmray.com,www.thepalmray.com,-,,,,"Ready Light Investment Pvt Ltd
Ready Light
Bodu Magu
Rasdhoo, Alifu Alifu Atoll
Republic of Maldives","1. Abdulla Rasheed Mahir 
Femoaraage
Rasdhoo, Alifu Alifu Atoll
Republic of Maldives
2. Ahmed Rasheed 
Mahal
Rasdhoo, Alifu Alifu Atoll
Republic of Maldives
3. Zuhudha Mahir 
Femoaraage
Rasdhoo, Alifu Alifu Atoll
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Rasdhoo
1102,The Palm Retreat,guesthouse,90.0,Gaafaru,11.0,Kaafu,"Dhooriam / 3, Mirihi Magu",4,8,0,9707335,thepalmretreat23@gmail.com,,,,,,"The Palm Retreat (SP)
Aminath Ristha 
Finihiyaage
Gaafaru, Kaafu Atoll
Republic of Maldives","Aminath Ristha 
Finihiyaage
Gaafaru, Kaafu Atoll
Republic of Maldives",,100.0,matched,Guest House,Kaafu,Gaafaru
1103,The Palms Thoddoo,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,"Gulalaage, Ghaazee Magu",12,24,0,7459473,thepalms.thoddoo@gmail.com,-,-,,,,"The Palms Thoddoo (P)
Gulalaage,
Ghaazee Magu,
Thoddoo, Alifu Alifu Atoll,
Republic of Maldives","1. Moosa Nasif 
Gulalaage, Thoddoo, Alifu Alifu Atoll, Republic of Maldives
2. Hassan Hussein 
Happy Life, Thoddoo, Alifu Alifu Atoll, Republic of Maldives
3. Ali Naazif 
Gulalaage, Thoddoo, Alifu Alifu Atoll, Republic of Maldives
4. Ibrahim Waseem
Happy Life, Thoddoo, Alifu Alifu Atoll, Republic of Maldives
5. Fazna Hussain
Gulalaage, Thoddoo, Alifu Alifu Atoll, Republic of Maldives
6. Aishath Waseema 
Gulalaage, Thoddoo, Alifu Alifu Atoll, Republic of Maldives
7. Abdulla Wisaam 
Happy Life, Thoddoo, Alifu Alifu Atoll, Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
1104,The Park House,guesthouse,,,11.0,Kaafu,"G. Famaas Villa, Lily Magu",20,40,0,"3305501
7774862",INFO@THEPARKHOUSE.COM.MV,,,,,,"2AM Investment Maldives (SP) 
Abdul Azeez Mohamed
G. Zafna. Lily Magu, 
Male', Republic of Maldives","Fathimath Ahmed Didi 
G. Faamas Villa, 
Lily magu, 
Male', Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1105,The Pearl Seaview,guesthouse,186.0,Fulidhoo,21.0,Vaavu,Hiroshima,7,14,0,7955677,ibfaaiz@gmail.com,,,,,,"The Pearl Seaview 
Ibrahim Faiz 
Gulzaaru Aage
Fulidhoo, Vaavu Atoll
Republic of Maldives","Nasheeda Gasim Fulhu 
Rankokaa Aage
Fulidhoo, Vaavu Atoll
Republic of Maldives",,100.0,matched,Guest House,Vaavu,Fulidhoo
1106,The Ranthari,guesthouse,8.0,Ukulhas,1.0,Alifu Alifu,Ranthari Villa,21,42,0,7774191,shahid@ranthari.com,www.ranthari.com,,,,,"The Ranthari Ukulhas Island Guest House & Spa 
Ranthari Villa
Vasha Magu
Ukulhas, Alifu Alifu Atoll
Republic of Maldives","Mohamed Waseem 
Ranthari Villa, AA. Ukulhas 
Republic of Maldives 

Ahmed Shaheed Mohamed
Ranthari Villa, AA. Ukulhas 
Republic of Maldives 

Aminath Sajeena 
Ranthari Villa, AA. Ukulhas 
Republic of Maldives 

Maryam Shafna 
Ranthari Villa, AA. Ukulhas 
Republic of Maldives 

Ahmed Faisal 
Ranthari Villa, AA. Ukulhas 
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Ukulhas
1107,The Residence Maldives,resort,,,6.0,Gaafu Alifu,,100,200,0,682-0088,msundaram@theresidence.com,,330 9041,682-0088,msundaram@theresidence.com,,"Bonaventure (Maldives) Pvt. Ltd
Ma. Malaaz
Huvandhuma Goalhi 
Male', Republic of Maldives","Bonaventure (Maldives) Pvt. Ltd
Ma. Malaaz
Huvandhuma Goalhi 
Male', Republic of Maldives",,,unmatched,Resort,Gaafu Alifu,Falhumaafushi
1108,The Residence Maldives At Dhigurah,resort,10.0,Dhigurah,2.0,Alifu Dhaalu,,185,370,0,6820088,chpl@dhinet.net.mv,,,6820088,chpl@dhinet.net.mv,6820088,"Bonavista (Maldives) Pvt Ltd 
Ma. Malaaz, 
Huvandhumaa Goalhi, 
Male, Republic of Maldives","Bonavista (Maldives) Pvt Ltd 
Ma. Malaaz, 
Huvandhumaa Goalhi, 
Male, Republic of Maldives",,100.0,matched,Resort,Gaafu Alifu,Dhigurah
1109,The Ritz Carlton Maldives Fari Islands,resort,,,11.0,Kaafu,,116,232,0,4000999,mark.hehir@ritzcarlton.com,,,,maldives.reservations@ritzcarlton.com,,"CPRC (Maldives) Pvt Ltd 
H. Millenia Tower, #02-01
10 Ameer Ahmed Magu
Male', Republic of Maldives","MESA RF Pvt Ltd 
M. Faaroshige (2nd Floor)
Orchid Magu 
Male', Republic of Maldives","Marriot Hotels Maldives Pvt Ltd
H. Millenia Tower, #04-01
10 Ameer Ahmed Magu
Male', Republic of Maldives",,unmatched,Resort,Kaafu,Fari Kandu Huraa
1110,The Rose Garden House,homestay,153.0,Hithadhoo,18.0,Seenu,"Diamond Wall, Kodagedhari Magu",4,8,0,7815533,therosegardenhouse@gmail.com,,,,,,"Rose Garden (SP)
Zaid Mohamed 
Poatloage,
Hithadhoo, Seenu Atoll, 
Addu City, Republic of Maldives","Zaid Mohamed 
Poatloage, 
Hithadhoo, Seenu Atoll,
Addu City, Republic of Maldives",,100.0,matched,Home Stay,Seenu,Hithadhoo
1111,The Rover Maldives (The Rover),vessel,,,,,,2,4,0,7782715,shujaali3@gmail.com,,,,,,"Mint Pvt Ltd 
Ma. Forsythia
Dhanburuh Magu
Male', Republic of Maldives","Mohamed Shafeeq
Ma. Forsythia
Dhanburuh Magu
Male', Republic of Maldives",,,no_island_provided,Vessel,,
1112,The Somerset Guesthouse,guesthouse,,,11.0,Kaafu,"M. Melaa, Keneree Magu",30,60,0,3009090,info@thesomerset.com.mv; reservations@thesomerset.com.mv,-,-,,,,"The Somerset Pvt Ltd
M. Melaa, Keneree Magu,
Male', Republic of Maldives","Fathmath Shihab 
M. Melaa, Keneree Magu, 
Male', Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1113,"The St. Regis Vommuli Resort, Maldives",resort,,,4.0,Dhaalu,,95,190,0,9946464,sascapital@theresidency.com,,,6763636,sascapital@theresidency.com,6763636,"SAS Capital Private Limited 
6A, M. Faamdheyrige
Orchid Magu
Male', Republic of Maldives","SAS Capital Private Limited 
6A, M. Faamdheyrige
Orchid Magu, 
Male', Republic of Maldives","Starwood Asia Pacific Hotels and Resorts Pte Ltd 
06 Temasek Boulevard
#04-01 Suntee Tower Four
Singapore 038986",,unmatched,Resort,Dhaalu,Vommuli
1114,The Standard Huruvalhi Maldives,resort,,,17.0,Raa,Raa - Huruvalhi,122,244,0,,,,,658 5555,mv.reservations@standardhotels.com,658 5555,"Snapper Blue Investments Pvt Ltd
H. Millennia Tower, 10, #02-01, 
Ameer Ahmed Magu, 
Male', Republic of Maldives","Snapper Blue Investments Pvt Ltd
H. Millennia Tower, 10, #02-01, 
Ameer Ahmed Magu, 
Male', Republic of Maldives","Standard Asia Co. Ltd. 
No. 59, Rimklong Phrakanong Alley, 
Phrakanong Nua Sub-District, Wattana District, 
Bangkok, Thailand",,unmatched,Resort,Raa,Huruvalhi
1115,The Sunrise Huraa,guesthouse,94.0,Huraa,11.0,Kaafu,"Araairu, Kulheetherey Magu",4,8,0,7777080,info.sunrisehuraa@gmail.com,https://thesunrisehuraa.com/,,,,,"The Sunrise Huraa (SP) 
Abdulla Sameer 
Araairu
Huraa, Kaafu Atoll
Republic of Maldives","Abdulla Sameer 
Araairu
Huraa, Kaafu Atoll
Republic of Maldives",,100.0,matched,Guest House,Kaafu,Huraa
1116,The Sunset Villa,guesthouse,89.0,Dhiffushi,11.0,Kaafu,"Beachvilla, Saleemee Hingun",9,18,0,7789197,habeeb@fasfinntravel.com,http://www.fasfinn.com/,,,,,"Sea Breeze View (SP)
Aishath Moosa 
H. Kulunu Hiyaa
Male', Republic of Maldives","Ahmed Liraru 
Dheyliyaage
Dhiffushi, Kaafu Atoll
Republic of Maldives",,100.0,matched,Guest House,Kaafu,Dhiffushi
1117,The Wave Dhigurah,guesthouse,10.0,Dhigurah,2.0,Alifu Dhaalu,"Sithaaraa View, Nooraanee Magu",3,6,0,7443777,mohamednashidhassan@gmail.com,-,-,,,,"Rewave (SP) | Mohamed Nashid Hassan 
Finihiyaage, 
Dhangethi, Alifu Dhaalu Atoll, 
Republic of Maldives","Fathiyya Mohamed 
Kulhibalaage, 
Dhigurah, Alifu Dhaalu Atoll, 
Republic of Maldives",,100.0,matched,Guest House,Alifu Dhaalu,Dhigurah
1118,The Westin Maldives Miriandhoo Resort,resort,,,3.0,Baa,-,73,146,0,7991100,majdee.imad@alohamaldives.com,,,660-4444,mlewi.reservation@westinhotels.com,660-4444,"Miriandhoo Maldives Resorts Pvt Ltd
M. Whale Shark, 2nd Floor
Aaburuzu Hingun
Male', Republic of Maldives","Miriandhoo Maldives Resorts Pvt Ltd
M. Whale Shark, 2nd Floor
Aaburuzu Hingun
Male', Republic of Maldives","Starwood Asia Pacific Hotels and Resorts Pte Ltd
02 Harbour Front, Bank of America 
Merril Lynch, #06-08, Singapore 098499",,unmatched,Resort,Baa,Miriandhoo
1119,The White Harp Inn,guesthouse,,,11.0,Kaafu,Hulhumale' Lot. No. 11075,15,30,0,"3355674
7776678",accounts@vtravelsmaldives.com,www.whiteharpmaldives.com,,,,,"V Hotels Pvt Ltd 
H. Well Grow, 1st Floor
Roashanee Magu
Male', Republic of Maldives","Adam Shafeeq 
Dhaftharu. No RS 7198
Male', Republic of Maldives",,,unmatched,Guest House,Kaafu,Male'
1120,Theia,vessel,,,,,,10,20,0,3350660,sean.siegrist@dune-world.com,,,,,,"Dune Operation Pvt  Ltd 
Hulhumale' Lot.no. 112-02, 01st Floor
Male', Republic of Maldives","Dune Maldives Pvt  Ltd
Hulhumale' Lot.no. 11111, Ground Floor
Nirolhu Magu
Male', Republic of Maldives""",,,no_island_provided,Vessel,,
1121,Thila Farm View,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,"Golden Moon,  Butik Goalhi",9,18,0,9933296,info@thilafarmview.com,-,-,,,,"Thila Skyview (P00602020)
Thila Asseyri
Thoddoo, Alifu Alifu Atoll
Republic of Maldives","1. Abdulla Shaif 
Thila Asseyri, Thoddoo, Alifu Alifu Atoll, Republic of Maldives
2. Hawwa Naswa
Roze House, Thoddoo, Alifu Alifu Atoll, Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
1122,Thila Skyview,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,"Randhoadhi, Carnation Magu",10,20,0,7785324,saif.saitte@gmail.com,-,-,,,,"Thila Skyview (P)
Thila Asseyri,
Shaheed Ali Hingun,
Thoddoo, Alifu Alifu Atoll,
Republic of Maldives","Fariyaz Ali 
Kasthoorige,
Thoddoo, Alifu Alifu Atoll,
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
1123,Thilavaru Inn,guesthouse,,,2.0,Alifu Dhaalu,"Faruma, Miskiy Magu",3,6,0,9555535,fayyax00@outlook.com,www.thilavaruinn.com,-,,,,"Thilavaru (SP) | Ali Fayyaz Faiz 
Fizaa, 
Dhangethi, Alifu Dhaalu Atoll, Republic of Maldives","Faiz Adam 
Fizaa, 
Dhangethi, Alifu Dhaalu Atoll, Republic of Maldives",,,unmatched,Guest House,Alifu Dhaalu,Dhangethi
1124,Thoddoo Beach Holiday,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,Cool Breeze Huravee Magu,4,8,0,9724025 / 9994918,beachholidayinn@gmail.com,www.beachholidayinn.com,-,,,,"Thoddoo Beach Holiday Inn (SP) | 
Mohamed Faruhaadh  
Noreege
Alifu Alifu Atoll, Thoddoo 
Republic of Maldives","Razeena Adam 
Vagutheehiyaa 
Alifu Alifu Atoll, Thoddoo
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
1125,Thoddoo Cozy Stay,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,"Noofiya, Ghaazee Magu",4,8,0,9149393,aliinash1112@gmail.com,,-,,,,"Thoddoo Cozy Stay (SP) | Ali Inaas 
Noothari, Chaandhanee Magu, Thoddoo, Alifu Alifu Atoll, 
Republic of Maldives","Samiya Hassan 
Chaandhaneemaage, 
Thoddoo, Alifu Alifu Atoll, 
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
1126,Thoddoo Dive Villa,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,"Noovina, Kilegefaanu Magu",12,24,0,9763007,nooraaneecom@gmail.com,,,,,,"Nooraanee Company Pvt Ltd 
Nooraanee Villa
Thoddoo, Alifu Alifu Atoll
Republic of Maldives","Azeeza Moosa
Nooraanee Villa
Thoddoo, Alifu Alifu Atoll
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
1127,Thoddoo Garden Inn,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,"Bageechaage, Hiyalee Magu",4,8,0,9199940,adammoosa9199940@gmail.com,,,,,,"Thoddoo Garden Inn (SP)
Adam Moosa 
Bageechaage, Hiyalee Magu
Thoddoo, Alifu Alifu Atoll
Republic of Maldives","Adam Moosa 
Bageechaage
Thoddoo, Alifu Alifu Atoll
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
1128,Thoddoo Haisha Inn,guesthouse,7.0,Thoddoo,1.0,Alifu Alifu,"Alanaasige,  Feeroazu Magu",6,12,0,7407768,janbeyadam@gmail.com,,,,,,"Alanasi Investment (SP)
Mohamed Adam 
Bokarumaage
Thoddoo, Alifu Alifu Atoll
Republic of Maldives","Mohamed Adam
Bokarumaage
Thoddoo, Alifu Alifu Atoll
Republic of Maldives",,100.0,matched,Guest House,Alifu Alifu,Thoddoo
